installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated,fuel_type,gas,coal,one_inst_firm,coal_one_inst_firm,gas_one_inst_firm,coal_multi_inst,gas_multi_inst,final_electricity_consumption,RE,GDP,net_exports,Coal_EUR_MWh,Gas_EUR_MWh,EUA_price,ln_final_electricity_consumption,ln_RE,ln_GDP,net_ac_ext_inst,net_ac_tot_inst,annual_change_bank_inst,bank_inst,annual_change_bank_inst_1000,net_ac_ext_inst_1000
463,Sappi Finland Operations Oy,FI,Kirkniemen voimalaitos,2011,293261,269189,35.11,12.503169014105065,1588,883,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,81409,24176.565,191910,-13.852,13.23881,22.179193,13.058799,11.307241110989326,10.09313905452402,12.164781791112294,0,0,24072,352007,24.072,0
463,Sappi Finland Operations Oy,FI,Kirkniemen voimalaitos,2012,293261,203758,35.11,12.224688294135987,1588,883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,82029,28559.186,189173,-17.444,11.098114,25.154446,7.3978295,11.314828122260536,10.259733914646787,12.150417219285348,0,-102007,-305765,46242,-305.765,0
463,Sappi Finland Operations Oy,FI,Kirkniemen voimalaitos,2013,0,248872,35.11,12.424693987049746,1588,883,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,81278,25629.667,187739,-15.715,9.4058161,27.330641,4.4753876,11.305630656210356,10.1515058266869,12.142807979361404,0,499925,251053,297295,251.053,0
463,Sappi Finland Operations Oy,FI,Kirkniemen voimalaitos,2014,0,159517,35.11,11.979905778599564,1588,883,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,80429,26270.619,186553,-17.967,8.6029577,21.172882,5.9741473,11.29513008664912,10.176206445401602,12.136470659999494,0,40782,-118788,178507,-118.788,0
463,Sappi Finland Operations Oy,FI,Kirkniemen voimalaitos,2015,0,224735,35.11,12.322677209283462,1588,883,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,79657,30524.938,187487,-16.337,7.7217555,20.061985,7.6906977,11.285485195971242,10.326299267854811,12.141464788655602,-69348,318481,93799,272306,93.799,-69.348
463,Sappi Finland Operations Oy,FI,Kirkniemen voimalaitos,2016,0,274341,35.11,12.522127137137659,1588,883,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,82058,30409.061,192684,-18.951,8.1366539,14.393778,5.3516278,11.315181593288735,10.322495902194017,12.168806820337686,0,188443,-85898,186408,-85.898,0
463,Sappi Finland Operations Oy,FI,Kirkniemen voimalaitos,2017,0,249436,35.11,12.426957648242565,1588,883,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,82275,31476.527,198548,-20.425,11.171968,17.538269,5.8331394,11.31782257381154,10.35699737242995,12.1987861634792,0,244690,-4746,181662,-4.746,0
478,Keravan Energia Oy,FI,Savion voimalaitos,2009,26754,16983,35.30,9.73996812270477,1602,454,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,78423,21700.953,181664,-12.085,7.5909157,11.825696,13.213984,11.269872530661653,9.985111455614916,12.109914105970454,-9771,-9771,0,0,0,-9.771
478,Keravan Energia Oy,FI,Savion voimalaitos,2010,26754,11040,35.30,9.309280319831087,1602,454,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,84791,24195.264,187100,-10.501,10.548177,16.942703,14.380888,11.347944684072116,10.09391219051321,12.139398512262181,-15714,-15714,0,0,0,-15.714
478,Keravan Energia Oy,FI,Savion voimalaitos,2011,26754,6672,35.30,8.805674944038582,1602,454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,81409,24176.565,191910,-13.852,13.23881,22.179193,13.058799,11.307241110989326,10.09313905452402,12.164781791112294,-20039,-20082,0,0,0,-20.039
478,Keravan Energia Oy,FI,Savion voimalaitos,2012,26754,7418,35.30,8.911664758049536,1602,454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,82029,28559.186,189173,-17.444,11.098114,25.154446,7.3978295,11.314828122260536,10.259733914646787,12.150417219285348,7418,7418,0,0,0,7.418
478,Keravan Energia Oy,FI,Savion voimalaitos,2013,15296,5702,35.30,8.648572269472618,1602,454,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,81278,25629.667,187739,-15.715,9.4058161,27.330641,4.4753876,11.305630656210356,10.1515058266869,12.142807979361404,-23732,-23732,0,0,0,-23.732
478,Keravan Energia Oy,FI,Savion voimalaitos,2014,14138,4833,35.30,8.483222671845084,1602,454,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,80429,26270.619,186553,-17.967,8.6029577,21.172882,5.9741473,11.29513008664912,10.176206445401602,12.136470659999494,4833,4833,0,0,0,4.833
478,Keravan Energia Oy,FI,Savion voimalaitos,2015,6505,3973,35.30,8.287276755814599,1602,454,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,79657,30524.938,187487,-16.337,7.7217555,20.061985,7.6906977,11.285485195971242,10.326299267854811,12.141464788655602,3973,3973,6505,6505,6.505,3.973
478,Keravan Energia Oy,FI,Savion voimalaitos,2016,4745,4221,35.30,8.347827345782498,1602,454,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,82058,30409.061,192684,-18.951,8.1366539,14.393778,5.3516278,11.315181593288735,10.322495902194017,12.168806820337686,-11264,-11264,-6505,0,-6.505,-11.264
478,Keravan Energia Oy,FI,Savion voimalaitos,2017,4235,3372,35.30,8.123261319121745,1602,454,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,82275,31476.527,198548,-20.425,11.171968,17.538269,5.8331394,11.31782257381154,10.35699737242995,12.1987861634792,3372,3372,0,0,0,3.372
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2009,179757,87299,35.11,11.377094287008365,1614,896,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,78423,21700.953,181664,-12.085,7.5909157,11.825696,13.213984,11.269872530661653,9.985111455614916,12.109914105970454,-93411,-93411,-953,179757,-0.953,-93.411
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2010,179757,126612,35.11,11.748882570930093,1614,896,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,84791,24195.264,187100,-10.501,10.548177,16.942703,14.380888,11.347944684072116,10.09391219051321,12.139398512262181,-53145,-53145,87299,267056,87.299,-53.145
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2011,183054,118884,35.11,11.685903506761031,1614,896,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,81409,24176.565,191910,-13.852,13.23881,22.179193,13.058799,11.307241110989326,10.09313905452402,12.164781791112294,0,0,68409,335465,68.409,0
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2012,183996,94436,35.11,11.455677635368104,1614,896,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,82029,28559.186,189173,-17.444,11.098114,25.154446,7.3978295,11.314828122260536,10.259733914646787,12.150417219285348,-153730,-153730,-248166,87299,-248.166,-153.73
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2013,44039,83196,35.11,11.32895454873049,1614,896,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,81278,25629.667,187739,-15.715,9.4058161,27.330641,4.4753876,11.305630656210356,10.1515058266869,12.142807979361404,39157,39157,41524,128823,41.524,39.157
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2014,41524,73992,35.11,11.211712258234096,1614,896,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,80429,26270.619,186553,-17.967,8.6029577,21.172882,5.9741473,11.29513008664912,10.176206445401602,12.136470659999494,58532,58532,23610,152433,23.61,58.532
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2015,39070,59928,35.11,11.000899120627718,1614,896,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,79657,30524.938,187487,-16.337,7.7217555,20.061985,7.6906977,11.285485195971242,10.326299267854811,12.141464788655602,4911,4911,-18338,134095,-18.338,4.911
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2016,36679,56781,35.11,10.946957041707028,1614,896,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,82058,30409.061,192684,-18.951,8.1366539,14.393778,5.3516278,11.315181593288735,10.322495902194017,12.168806820337686,24781,24781,2352,136447,2.352,24.781
490,Leppäkosken Sähkö Oy,FI,Nokian voimalaitos,2017,34352,41667,35.11,10.637464727584328,1614,896,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,82275,31476.527,198548,-20.425,11.171968,17.538269,5.8331394,11.31782257381154,10.35699737242995,12.1987861634792,24691,24691,15109,151556,15.109,24.691
270,EDF SA,FR,EDF Centrale Le Havre,2009,3733346,3187298,35.11,14.974684093891675,1322,561,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,447618,74629.938,1957135.9,25.934,7.5909157,11.825696,13.213984,13.011695469088538,11.22029701935998,14.486992686992195,0,0,4279394,4279394,4279.394,0
270,EDF SA,FR,EDF Centrale Le Havre,2010,3733346,3368480,35.11,15.029972162004382,1322,561,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,471762,83008.004,1995289,30.713,10.548177,16.942703,14.380888,13.064229900109185,11.326692315864241,14.50629945996998,0,0,364866,4644260,364.866,0
270,EDF SA,FR,EDF Centrale Le Havre,2011,3733346,2956009,35.11,14.899350605700533,1322,561,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,436426.766,71133.778,2039039.7,56.413,13.23881,22.179193,13.058799,12.986375864699086,11.172317580333651,14.527989519695641,0,0,777337,5421597,777.337,0
270,EDF SA,FR,EDF Centrale Le Havre,2012,3733346,1714622,35.11,14.354703206125462,1322,561,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0,449727.825,89903.419,2045424.7,44.521,11.098114,25.154446,7.3978295,13.0163978454277,11.406491250882263,14.531116003158715,0,0,-1714622,3706975,-1714.622,0
270,EDF SA,FR,EDF Centrale Le Havre,2013,0,2707504,35.11,14.811537735233847,1322,561,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0,454828.576,104064.107,2057213,48.461,9.4058161,27.330641,4.4753876,13.027675870898742,11.552762401680306,14.53686271213184,0,0,-2707504,999471,-2707.504,0
270,EDF SA,FR,EDF Centrale Le Havre,2014,0,373947,35.11,12.831869355124738,1322,561,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0,429217.152,99576.831,2076883.7,67.19,8.6029577,21.172882,5.9741473,12.969718251661535,11.50868479603042,14.546379107068079,1250000,-625524,-999471,0,-999.471,1250
270,EDF SA,FR,EDF Centrale Le Havre,2015,0,832291,35.11,13.631937418267094,1322,561,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0,438920.013,96440.894,2099997.6,64.063,7.7217555,20.061985,7.6906977,12.992072472722889,11.476685602264585,14.557446759835855,832291,832291,0,0,0,832.291
270,EDF SA,FR,EDF Centrale Le Havre,2016,0,2157075,35.11,14.584263695281416,1322,561,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0,446505.966,104019.247,2123002.3,41.501,8.1366539,14.393778,5.3516278,13.009208040911552,11.552331228308361,14.568341824057391,2157075,2157075,0,0,0,2157.075
270,EDF SA,FR,EDF Centrale Le Havre,2017,0,1876529,35.11,14.44493435174102,1322,561,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0,443492.81,97743.812,2170986.5,40.114,11.171968,17.538269,5.8331394,13.002436868649962,11.490105171495982,14.590692230508528,1876529,1876529,0,0,0,1876.529
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2009,310407,279321,35.30,12.54011693707672,1384,785,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,447618,74629.938,1957135.9,25.934,7.5909157,11.825696,13.213984,13.011695469088538,11.22029701935998,14.486992686992195,-150000,-150000,-118914,340774,-118.914,-150
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2010,403785,272380,35.30,12.514953429122949,1384,785,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,471762,83008.004,1995289,30.713,10.548177,16.942703,14.380888,13.064229900109185,11.326692315864241,14.50629945996998,-60000,-60000,71405,412179,71.405,-60
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2011,403785,224509,35.30,12.32167107444776,1384,785,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,436426.766,71133.778,2039039.7,56.413,13.23881,22.179193,13.058799,12.986375864699086,11.172317580333651,14.527989519695641,-30000,-30000,149275,561454,149.275,-30
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2012,403785,235625,35.30,12.369996837184413,1384,785,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,449727.825,89903.419,2045424.7,44.521,11.098114,25.154446,7.3978295,13.0163978454277,11.406491250882263,14.531116003158715,-30000,-30000,-172248,389206,-172.248,-30
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2013,12370,156399,35.30,11.960165713211014,1384,785,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,454828.576,104064.107,2057213,48.461,9.4058161,27.330641,4.4753876,13.027675870898742,11.552762401680306,14.53686271213184,0,0,-132819,256387,-132.819,0
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2014,11210,146353,35.30,11.89377679071417,1384,785,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,429217.152,99576.831,2076883.7,67.19,8.6029577,21.172882,5.9741473,12.969718251661535,11.50868479603042,14.546379107068079,0,0,-136270,120117,-136.27,0
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2015,10083,143090,35.30,11.87122908190078,1384,785,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,438920.013,96440.894,2099997.6,64.063,7.7217555,20.061985,7.6906977,12.992072472722889,11.476685602264585,14.557446759835855,45000,45000,-89101,31016,-89.101,45
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2016,8989,161560,35.30,11.99263186967735,1384,785,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,446505.966,104019.247,2123002.3,41.501,8.1366539,14.393778,5.3516278,13.009208040911552,11.552331228308361,14.568341824057391,175000,175000,21371,52387,21.371,175
301,TARANIS DU ROUVRAY,FR,TARANIS DU ROUVRAY,2017,7931,176226,35.30,12.079522541189744,1384,785,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,443492.81,97743.812,2170986.5,40.114,11.171968,17.538269,5.8331394,13.002436868649962,11.490105171495982,14.590692230508528,157000,157000,-12321,40066,-12.321,157
488,UEM,FR,UEM Centrale de Chambière,2009,193911,168958,35.14,12.037405442308762,1612,894,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,447618,74629.938,1957135.9,25.934,7.5909157,11.825696,13.213984,13.011695469088538,11.22029701935998,14.486992686992195,30000,30000,248864,253462,248.864,30
488,UEM,FR,UEM Centrale de Chambière,2010,193911,172750,35.14,12.059600741629916,1612,894,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,471762,83008.004,1995289,30.713,10.548177,16.942703,14.380888,13.064229900109185,11.326692315864241,14.50629945996998,0,0,21161,274623,21.161,0
488,UEM,FR,UEM Centrale de Chambière,2011,193911,172686,35.14,12.059230195417406,1612,894,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,436426.766,71133.778,2039039.7,56.413,13.23881,22.179193,13.058799,12.986375864699086,11.172317580333651,14.527989519695641,0,0,21225,295848,21.225,0
488,UEM,FR,UEM Centrale de Chambière,2012,193911,161113,35.14,11.989861261129741,1612,894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,449727.825,89903.419,2045424.7,44.521,11.098114,25.154446,7.3978295,13.0163978454277,11.406491250882263,14.531116003158715,0,0,-161114,134734,-161.114,0
488,UEM,FR,UEM Centrale de Chambière,2013,73220,65486,35.14,11.08959165831958,1612,894,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,454828.576,104064.107,2057213,48.461,9.4058161,27.330641,4.4753876,13.027675870898742,11.552762401680306,14.53686271213184,0,0,69796,204530,69.796,0
488,UEM,FR,UEM Centrale de Chambière,2014,62062,46022,35.14,10.736874822010519,1612,894,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,429217.152,99576.831,2076883.7,67.19,8.6029577,21.172882,5.9741473,12.969718251661535,11.50868479603042,14.546379107068079,0,0,5983,210513,5.983,0
488,UEM,FR,UEM Centrale de Chambière,2015,52005,58677,35.14,10.979803106205628,1612,894,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,438920.013,96440.894,2099997.6,64.063,7.7217555,20.061985,7.6906977,12.992072472722889,11.476685602264585,14.557446759835855,0,0,-15653,194860,-15.653,0
488,UEM,FR,UEM Centrale de Chambière,2016,43024,74180,35.14,11.214249851043581,1612,894,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,446505.966,104019.247,2123002.3,41.501,8.1366539,14.393778,5.3516278,13.009208040911552,11.552331228308361,14.568341824057391,0,0,-39111,155749,-39.111,0
488,UEM,FR,UEM Centrale de Chambière,2017,35069,70668,35.14,11.16574813273257,1612,894,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,443492.81,97743.812,2170986.5,40.114,11.171968,17.538269,5.8331394,13.002436868649962,11.490105171495982,14.590692230508528,0,0,-41140,114609,-41.14,0
560,EDF SA,FR,EDF Centrale de Cordemais,2009,4434147,5053851,35.11,15.435661084896951,1709,561,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,447618,74629.938,1957135.9,25.934,7.5909157,11.825696,13.213984,13.011695469088538,11.22029701935998,14.486992686992195,0,0,3814443,3814443,3814.443,0
560,EDF SA,FR,EDF Centrale de Cordemais,2010,4434147,4971684,35.11,15.419269173679863,1709,561,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,471762,83008.004,1995289,30.713,10.548177,16.942703,14.380888,13.064229900109185,11.326692315864241,14.50629945996998,0,0,-537537,3276906,-537.537,0
560,EDF SA,FR,EDF Centrale de Cordemais,2011,4434147,4022779,35.11,15.20748351529423,1709,561,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,436426.766,71133.778,2039039.7,56.413,13.23881,22.179193,13.058799,12.986375864699086,11.172317580333651,14.527989519695641,0,0,411368,3688274,411.368,0
560,EDF SA,FR,EDF Centrale de Cordemais,2012,4434147,4767887,35.11,15.377413787782052,1709,561,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0,449727.825,89903.419,2045424.7,44.521,11.098114,25.154446,7.3978295,13.0163978454277,11.406491250882263,14.531116003158715,1079613,1079613,-3688274,0,-3688.274,1079.613
560,EDF SA,FR,EDF Centrale de Cordemais,2013,0,4640915,35.11,15.350422103037277,1709,561,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0,454828.576,104064.107,2057213,48.461,9.4058161,27.330641,4.4753876,13.027675870898742,11.552762401680306,14.53686271213184,0,4640915,0,0,0,0
560,EDF SA,FR,EDF Centrale de Cordemais,2014,0,2575315,35.11,14.761482414695346,1709,561,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0,429217.152,99576.831,2076883.7,67.19,8.6029577,21.172882,5.9741473,12.969718251661535,11.50868479603042,14.546379107068079,434205,2575315,0,0,0,434.205
560,EDF SA,FR,EDF Centrale de Cordemais,2015,0,2135950,35.11,14.574422070548545,1709,561,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0,438920.013,96440.894,2099997.6,64.063,7.7217555,20.061985,7.6906977,12.992072472722889,11.476685602264585,14.557446759835855,2135950,2135950,0,0,0,2135.95
560,EDF SA,FR,EDF Centrale de Cordemais,2016,0,1686878,35.11,14.338390041189284,1709,561,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0,446505.966,104019.247,2123002.3,41.501,8.1366539,14.393778,5.3516278,13.009208040911552,11.552331228308361,14.568341824057391,1686878,1686878,0,0,0,1686.878
560,EDF SA,FR,EDF Centrale de Cordemais,2017,0,3791336,35.11,15.148229021539063,1709,561,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0,443492.81,97743.812,2170986.5,40.114,11.171968,17.538269,5.8331394,13.002436868649962,11.490105171495982,14.590692230508528,3791336,3791336,0,0,0,3791.336
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2009,1983030,2496067,35.10,14.730226851059907,1748,960,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,447618,74629.938,1957135.9,25.934,7.5909157,11.825696,13.213984,13.011695469088538,11.22029701935998,14.486992686992195,168402,168402,1638395,1648402,1638.395,168.402
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2010,1983030,1635109,35.10,14.307220026758033,1748,960,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,471762,83008.004,1995289,30.713,10.548177,16.942703,14.380888,13.064229900109185,11.326692315864241,14.50629945996998,-646200,-646200,-298279,1350123,-298.279,-646.2
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2011,1983030,649300,35.10,13.383650138496579,1748,960,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,436426.766,71133.778,2039039.7,56.413,13.23881,22.179193,13.058799,12.986375864699086,11.172317580333651,14.527989519695641,59200,49571,1383301,2733424,1383.301,59.2
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2012,1983030,978636,35.10,13.793915044407614,1748,960,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0,449727.825,89903.419,2045424.7,44.521,11.098114,25.154446,7.3978295,13.0163978454277,11.406491250882263,14.531116003158715,-2466664,-1754788,-2733424,0,-2733.424,-2466.664
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2013,0,2092199,35.10,14.553726223925906,1748,960,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0,454828.576,104064.107,2057213,48.461,9.4058161,27.330641,4.4753876,13.027675870898742,11.552762401680306,14.53686271213184,6164774,2092201,2,2,0.002,6164.774
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2014,0,856100,35.10,13.660142470730577,1748,960,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0,429217.152,99576.831,2076883.7,67.19,8.6029577,21.172882,5.9741473,12.969718251661535,11.50868479603042,14.546379107068079,2833928,856099,-1,1,-0.001,2833.928
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2015,0,1524609,35.10,14.237248541706608,1748,960,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0,438920.013,96440.894,2099997.6,64.063,7.7217555,20.061985,7.6906977,12.992072472722889,11.476685602264585,14.557446759835855,0,1524609,0,1,0,0
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2016,0,1551295,35.10,14.254600623944025,1748,960,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0,446505.966,104019.247,2123002.3,41.501,8.1366539,14.393778,5.3516278,13.009208040911552,11.552331228308361,14.568341824057391,94971,1551295,0,1,0,94.971
587,UNIPER FRANCE POWER,FR,UNIPER FRANCE POWER Centrale de Provence,2017,0,1367140,35.10,14.12823152450748,1748,960,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0,443492.81,97743.812,2170986.5,40.114,11.171968,17.538269,5.8331394,13.002436868649962,11.490105171495982,14.590692230508528,0,1367140,0,1,0,0
