installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated,fuel_type,gas,coal,one_inst_firm,coal_one_inst_firm,gas_one_inst_firm,coal_multi_inst,gas_multi_inst
48,"Gas Natural Fenosa Generación, S.L.U.",ES,CCC.- San Roque 1,2013,0,698711,35.11,13.456992487940301,334,203,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1
48,"Gas Natural Fenosa Generación, S.L.U.",ES,CCC.- San Roque 1,2014,0,767048,35.11,13.550304659877565,334,203,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1
48,"Gas Natural Fenosa Generación, S.L.U.",ES,CCC.- San Roque 1,2015,0,753205,35.11,13.53209271408617,334,203,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1
48,"Gas Natural Fenosa Generación, S.L.U.",ES,CCC.- San Roque 1,2016,0,711057,35.11,13.474507874348404,334,203,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1
48,"Gas Natural Fenosa Generación, S.L.U.",ES,CCC.- San Roque 1,2017,0,388616,35.11,12.870346988521003,334,203,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2009,292748,320996,35.11,12.679183940975323,424,140,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2010,295111,325772,35.11,12.693953029160944,424,140,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2011,297500,321529,35.11,12.680843020769133,424,140,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2012,299913,303712,35.11,12.623835162930218,424,140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2013,0,323783,35.11,12.687828817303254,424,140,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2014,0,309580,35.11,12.642971819127869,424,140,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2015,0,282312,35.11,12.550768121308387,424,140,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2016,0,283949,35.11,12.556549923552591,424,140,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
66,"Generación Eléctrica Peninsular, S.A.",ES,GEPESA -  Cogeneración la Rábida,2017,0,299726,35.11,12.61062400296198,424,140,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2009,44834,40879,35.11,10.61837176273886,922,539,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2010,44834,41038,35.11,10.622253745713692,922,539,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2011,44834,41275,35.11,10.628012268788328,922,539,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2012,44834,34913,35.11,10.460614531668961,922,539,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2013,8643,44747,35.11,10.708779682349634,922,539,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2014,7735,17817,35.11,9.78790833668397,922,539,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2015,6852,27845,35.11,10.234408696023769,922,539,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2016,5998,55824,35.11,10.929959163426556,922,539,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
163,"Neoelectra SC Cinca Verde, S.L.U.",ES,"Neoelectra SC Cinca Verde, S.L.U.",2017,5169,93257,35.11,11.443114401712803,922,539,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2009,65483,80094,35.11,11.290956223883788,956,560,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2010,65483,76780,35.11,11.248699468554788,956,560,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2011,65483,83339,35.11,11.330671905864378,956,560,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2012,65483,87278,35.11,11.376853705487301,956,560,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2013,43119,46186,35.11,10.74043200084384,956,560,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2014,42369,42154,35.11,10.649084858096993,956,560,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2015,20809,54722,35.11,10.91002110133611,956,560,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2016,20434,76252,35.11,11.241798923633867,956,560,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
171,"Neo SC El Grado, S.L.U.",ES,"Neo SC El Grado, S.L.U.",2017,40118,95501,35.11,11.466891997618188,956,560,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2009,4136528,2608886,35.11,14.774433868261953,967,180,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2010,4012840,1702691,35.11,14.34772049867209,967,180,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2011,3995211,5959105,35.11,15.600430859979987,967,180,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2012,3995211,4668925,35.11,15.356439410427184,967,180,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2013,0,3632387,35.11,15.105400565890404,967,180,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2014,0,4787410,35.11,15.381500113338722,967,180,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2015,0,4663461,35.11,15.35526843429646,967,180,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2016,0,3366529,35.11,15.029392801218206,967,180,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0
173,"Endesa Generación, S.A.",ES,Endesa Generación - Teruel,2017,0,4810192,35.11,15.386247558125206,967,180,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2009,2882472,5718881,35.11,15.55928371484743,1086,644,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2010,2764222,4621665,35.11,15.346265587743574,1086,644,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2011,2747368,5543396,35.11,15.528117867307817,1086,644,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2012,2747368,6165633,35.11,15.634501365708747,1086,644,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2013,0,6863160,35.11,15.741678535038805,1086,644,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2014,0,6785247,35.11,15.730261254420485,1086,644,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2015,0,7545959,35.11,15.836522746149464,1086,644,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2016,0,5536720,35.11,15.526912825626328,1086,644,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0
201,"EDP España, S.A.",ES,"EDP España, S.A. - Aboño 1",2017,0,8190417,35.11,15.918475370284005,1086,644,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2009,1640580,1318342,35.11,14.09188544445119,1093,644,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2010,1455772,884421,35.11,13.692688472595327,1093,644,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2011,1419409,1217783,35.11,14.012542550459898,1093,644,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2012,1408297,1500617,35.11,14.221386914831408,1093,644,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2013,0,1066475,35.11,13.879869375456112,1093,644,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2014,0,1356362,35.11,14.120316673506474,1093,644,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2015,0,2925818,35.11,14.88908465767071,1093,644,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2016,0,1052051,35.11,13.866252150192171,1093,644,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0
203,"EDP España, S.A.",ES,"Central Térmica de  Soto de Ribera 1, 2 y 3",2017,0,1414336,35.11,14.162170720972977,1093,644,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2009,1223427,668138,35.11,13.41225001800901,1103,210,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2010,1054234,653487,35.11,13.39007791896408,1103,210,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2011,1030119,632140,35.11,13.356866167584629,1103,210,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2012,1030119,1740137,35.11,14.369474403723409,1103,210,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2013,0,1299768,35.11,14.077696344967148,1103,210,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2014,0,1269693,35.11,14.054285696929352,1103,210,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2015,0,1761226,35.11,14.38152071541659,1103,210,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2016,0,1170106,35.11,13.97260490096076,1103,210,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0
206,"Iberdrola Generación, S.A.U.",ES,"Iberdrola Generación, S.A.U. - Lada 3 y 4",2017,0,1526966,35.11,14.23879331807207,1103,210,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2009,348499,252041,35.30,12.437347051672308,1231,715,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2010,348499,225766,35.30,12.3272543436293,1231,715,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2011,348499,96367,35.30,11.475919098341068,1231,715,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2012,348499,264792,35.30,12.486699891108252,1231,715,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2013,0,224007,35.30,12.319432580348906,1231,715,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2014,0,164837,35.30,12.012712385820992,1231,715,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2015,0,165420,35.30,12.016242973245898,1231,715,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2016,0,186035,35.30,12.13369010703621,1231,715,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
237,"Repsol Química, SA",ES,Instalación Cogeneración Marina Cudeyo,2017,0,218412,35.30,12.294138466398408,1231,715,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2009,46444,46838,35.11,10.754450118251796,1292,739,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2010,46444,43394,35.11,10.678076461683316,1292,739,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2011,46444,47640,35.11,10.771428023469236,1292,739,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2012,46444,44015,35.11,10.692285763895006,1292,739,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2013,0,43549,35.11,10.681642019904501,1292,739,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2014,0,37899,35.11,10.542680005498147,1292,739,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2015,0,48072,35.11,10.780455166013764,1292,739,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2016,0,42293,35.11,10.652376866706707,1292,739,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
256,"COGEN ERESMA, S.L.",ES,Cogen Eresma,2017,0,51151,35.11,10.842537321530799,1292,739,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2009,44540,48794,35.11,10.795362633462494,1297,741,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2010,44540,54021,35.11,10.897128138837616,1297,741,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2011,44540,49563,35.11,10.810999866598701,1297,741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2012,44540,12972,35.11,9.470548467427209,1297,741,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2013,15247,38548,35.11,10.559659496971179,1297,741,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2014,13644,34326,35.11,10.443658363496583,1297,741,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2015,12088,27358,35.11,10.21676426964939,1297,741,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2016,5290,28544,35.11,10.259202035379737,1297,741,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2017,4560,40195,35.11,10.601497888762061,1297,741,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2009,95694,102496,35.11,11.537579052408885,1304,744,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2010,95694,107574,35.11,11.585934261823482,1304,744,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2011,95694,106870,35.11,11.579368421518943,1304,744,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2012,95694,107169,35.11,11.582162306694022,1304,744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2013,71041,125481,35.11,11.739909631670372,1304,744,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2014,69805,124593,35.11,11.732807703982067,1304,744,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2015,68569,125000,35.11,11.736069016284437,1304,744,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2016,67333,117409,35.11,11.673418844425905,1304,744,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2017,66097,116472,35.11,11.665406179753163,1304,744,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0
266,"Neoelectra SC Cogeneración, S.L.U.",ES,"Neoelectra SC Cogeneración, S.L.U.",2009,44010,54020,35.11,10.897109627346607,1313,749,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
266,"Neoelectra SC Cogeneración, S.L.U.",ES,"Neoelectra SC Cogeneración, S.L.U.",2010,44010,55853,35.11,10.930478518363595,1313,749,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
266,"Neoelectra SC Cogeneración, S.L.U.",ES,"Neoelectra SC Cogeneración, S.L.U.",2011,44010,55543,35.11,10.92491277452626,1313,749,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0
266,"Neoelectra SC Cogeneración, S.L.U.",ES,"Neoelectra SC Cogeneración, S.L.U.",2012,44010,58214,35.11,10.971881154620236,1313,749,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0
266,"Neoelectra SC Cogeneración, S.L.U.",ES,"Neoelectra SC Cogeneración, S.L.U.",2013,26409,57086,35.11,10.952314181693703,1313,749,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0
266,"Neoelectra SC Cogeneración, S.L.U.",ES,"Neoelectra SC Cogeneración, S.L.U.",2014,23633,53916,35.11,10.89518255885816,1313,749,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0
